movieId	stats
25835	89,3.48
25837	7,3.50
25839	113,3.70
2584	20,2.10
25840	60,3.61
25841	150,3.83
25842	68,3.44
25843	2,3.00
25846	11,3.86
2585	597,3.82
25850	428,3.95
25851	4,3.38
25852	80,3.76
25854	15,2.90
25855	190,3.71
25856	294,3.68
25858	13,3.62
25859	25,3.68
2586	168,2.68
25860	11,3.50
25861	15,3.17
25864	8,3.50
25865	169,3.78
25866	147,3.67
25868	200,3.78
25869	23,3.46
2587	891,2.93
25870	135,3.69
25871	2,2.25
25872	4,3.13
25874	22,3.11
25875	11,3.18
25878	25,3.14
25879	18,3.31
2588	15,2.67
25881	13,3.31
25882	8,3.50
25884	5,3.30
25885	8,3.00
25886	151,3.80
25887	5,3.40
25888	35,3.29
2589	352,2.77
25890	8,3.19
25891	207,3.55
25892	1,3.00
25893	74,3.47
25894	9,3.67
25897	2,2.75
25898	154,3.87
25899	48,3.23
259	1996,3.08
2590	604,3.18
25900	64,3.41
25901	115,3.60
25902	12,3.33
25903	22,3.36
25904	90,3.47
25905	82,3.68
25906	49,3.46
25907	6,3.00
25908	40,3.30
2591	31,3.00
25910	3,3.67
25911	123,3.72
25912	9,3.39
25913	29,2.93
25914	61,3.48
25915	8,3.75
25916	97,3.38
25918	91,3.66
25919	7,3.00
2592	32,2.91
25920	43,3.48
25921	7,3.21
25922	10,3.55
25923	434,3.80
25924	41,3.49
25926	23,3.67
25927	250,3.71
25928	2,3.00
25929	106,3.69
2593	504,3.57
25930	104,3.77
25931	31,3.13
25932	6,2.75
25934	55,3.39
25935	1,4.00
25936	5,2.80
25937	195,3.67
25938	190,3.58
2594	2522,3.89
25940	406,3.83
25941	78,3.88
25942	16,3.16
25943	112,3.64
25944	25,3.56
25945	92,3.67
25946	61,3.26
25947	126,3.77
25948	11,3.32
2595	18,2.58
25950	24,3.40
25951	38,3.50
25952	154,3.70
25954	201,3.95
25956	6,3.75
25957	1,2.50
25959	48,3.04
2596	1517,3.62
25960	31,3.45
25961	99,3.63
25962	92,3.33
25963	167,3.94
25964	17,3.68
25965	16,3.59
25966	12,3.67
2597	486,2.52
25970	4,2.75
25971	184,3.40
25972	33,3.29
25974	15,3.33
25975	34,3.78
25976	15,3.10
25977	76,3.25
25979	3,3.00
2598	3910,3.01
25980	13,3.54
25984	7,3.50
25986	20,3.38
25987	14,4.14
25989	9,3.33
2599	13756,3.79
25990	13,3.58
25991	8,2.88
25993	99,3.46
25994	15,3.73
25995	150,3.77
25996	169,3.68
25998	22,2.68
25999	215,3.54
26	2755,3.63
260	54502,4.19
2600	5298,3.33
26000	6,3.00
26001	9,3.44
26002	86,3.64
26003	302,4.00
26005	92,3.66
26006	10,3.05
26007	336,3.76
26008	4,1.88
26009	39,3.73
2601	15,2.70
26010	46,3.17
26012	97,3.75
26013	17,2.94
26016	2,2.25
26019	9,3.00
2602	54,2.74
26021	40,2.89
26022	11,2.91
26025	56,3.40
26026	1,1.50
26027	8,2.69
26028	2,3.00
2603	32,3.02
26030	6,3.08
26033	8,3.56
26034	13,3.58
26035	2,3.00
26038	64,3.54
2604	29,3.24
26042	3,3.00
26043	60,3.23
26044	5,3.60
26046	1,1.00
26047	7,2.00
26048	57,3.85
26049	33,3.61
2605	8202,3.14
26050	1,3.50
26051	56,3.63
26052	241,3.85
26055	144,3.86
26056	20,3.50
26058	1,4.00
26059	28,3.77
2606	1880,2.76
26062	15,3.13
26063	4,3.13
26064	200,3.90
26066	5,3.20
26067	13,3.08
26068	23,3.35
2607	605,3.81
26070	19,3.92
26072	14,3.89
26073	51,3.81
26074	9,2.56
26076	6,3.58
26078	183,3.81
26079	17,3.56
2608	49,3.00
26080	25,1.86
26082	384,4.07
26083	84,3.55
26084	737,3.76
26085	309,3.60
26086	18,3.81
26088	1,3.00
2609	487,3.94
26090	31,3.81
26093	13,3.50
26094	228,3.92
26095	16,3.28
26096	29,3.28
26098	8,1.88
26099	4,2.38
261	10367,3.63
2610	393,3.83
26100	10,3.55
26101	190,3.54
26104	13,3.69
26106	13,2.88
26107	17,3.41
26108	3,3.67
26109	17,4.00
2611	1226,3.85
26110	17,3.50
26111	374,3.90
26112	18,3.14
26113	59,3.64
26116	191,3.58
26117	70,3.31
26119	91,3.65
2612	1103,3.95
26122	198,3.89
26123	49,3.00
26124	88,3.08
26125	12,3.17
26127	4,3.13
26128	37,3.43
2613	1453,3.04
26130	2,4.00
26131	1238,4.07
26133	985,3.84
26134	80,3.18
26136	17,2.91
26137	6,2.58
26138	65,3.48
26139	85,3.42
2614	294,1.96
26140	6,2.83
26141	30,3.53
26142	28,3.25
26144	39,3.32
26146	7,3.36
26147	71,3.70
26148	179,3.77
2615	1048,2.94
26150	579,4.08
26151	252,3.80
26152	783,3.19
26153	30,3.33
26155	70,3.37
26156	5,3.40
26157	55,1.74
26158	158,3.83
26159	71,3.51
2616	5982,2.73
26160	28,3.23
26162	2,2.75
26163	244,3.89
26164	31,3.63
26167	10,3.90
26169	62,3.63
2617	16761,3.17
26170	77,3.49
26171	265,3.95
26172	356,3.69
26174	43,3.22
26175	11,3.23
26176	42,3.60
26177	8,3.25
26178	139,3.67
2618	1214,3.84
26180	13,3.38
26181	105,3.28
26183	39,3.60
26184	15,3.67
26185	20,3.13
26187	66,3.45
26188	41,3.70
26189	37,2.97
2619	11,2.14
26191	16,3.44
26194	4,3.25
26195	25,3.02
26197	13,3.54
26198	171,3.41
26199	133,3.20
262	4217,3.78
2620	234,3.58
26203	243,3.56
26204	20,3.48
26205	26,3.31
26206	5,3.20
26207	13,3.58
26208	126,3.82
26209	3,2.83
2621	414,3.59
26210	10,2.60
26211	20,3.25
26213	16,3.66
26214	3,2.50
26215	7,3.00
26216	2,2.50
26219	34,3.44
2622	3625,3.29
26220	12,2.96
26221	5,2.40
26222	93,3.58
26223	1,3.00
26225	72,3.65
26226	45,3.08
26227	3,3.17
26228	49,3.62
26229	8,3.13
2623	39,2.38
26230	78,3.17
26231	132,3.75
26232	2,4.25
26235	5,3.30
26236	12,3.92
26237	82,3.52
2624	762,3.96
26240	144,3.42
26241	102,3.60
26242	992,3.71
26243	2,3.50
26245	33,3.45
26246	158,3.75
26247	12,3.21
26248	29,3.19
26249	162,3.47
2625	636,2.95
26251	29,3.45
26252	45,3.69
26253	29,3.34
26254	1,2.50
26255	4,2.63
26256	43,3.31
26257	35,2.87
26258	340,3.84
26259	25,3.78
2626	268,3.63
26263	1,2.00
26265	41,3.27
26266	4,3.13
26267	1,4.00
26268	50,3.53
26269	126,3.75
2627	110,3.58
26270	96,3.71
26271	94,3.62
26274	7,3.00
26277	38,3.32
2628	29574,3.08
26280	71,3.63
26282	18,3.81
26283	155,3.56
26285	400,3.47
26287	1,3.50
26288	25,3.24
26289	48,3.19
2629	886,2.70
26290	5,3.10
26291	5,3.30
26294	250,3.51
26295	6,2.17
26297	10,3.35
26299	51,3.19
263	395,3.73
2630	380,3.53
26301	48,3.34
26302	146,3.63
26303	161,3.37
26304	2,3.25
26306	95,3.57
26307	10,3.65
26308	7,3.43
26309	16,3.09
2631	36,1.68
26312	8,3.25
26313	134,3.66
26314	23,2.54
26315	6,3.33
26316	3,3.00
26317	69,2.74
26318	130,3.90
2632	129,3.64
26320	28,3.00
26321	18,3.47
26322	137,3.43
26323	30,2.93
26324	79,3.56
26325	74,3.79
26326	309,3.96
26327	15,2.93
2633	1717,3.35
26333	19,2.79
26334	30,3.67
26336	80,3.03
26337	2,3.25
26338	15,3.20
26339	21,3.21
2634	638,3.10
26340	55,3.78
26341	23,2.78
26342	57,3.70
26343	11,3.09
26344	69,3.37
26345	39,3.21
26346	29,3.55
26347	79,3.89
26349	209,3.64
2635	176,3.05
26350	313,3.92
26353	2,3.50
26354	6,3.25
26356	26,2.56
26357	14,3.57
26359	236,3.63
2636	74,2.60
26360	67,3.69
26362	3,3.50
26364	19,3.21
26365	51,3.19
26366	161,3.93
26368	8,3.88
26369	7,3.36
2637	169,2.71
26370	9,3.67
26371	82,3.00
26372	9,3.67
26375	534,3.47
26377	5,3.30
26378	30,3.17
26379	69,3.62
2638	178,2.73
26380	32,2.72
26383	54,3.06
26386	361,3.40
26387	11,3.55
26388	43,3.26
26389	2,3.00
2639	1205,3.15
26391	141,3.25
26392	11,3.41
26393	76,3.52
26394	109,3.48
26395	104,3.60
26397	1,3.00
26398	316,3.29
26399	55,3.57
264	159,3.35
2640	15089,3.40
26400	160,3.86
26401	5,3.00
26402	2,2.75
26403	266,3.39
26404	15,2.57
26409	12,2.50
2641	8076,3.11
26410	7,3.07
26411	16,3.47
26413	103,3.66
26414	72,3.49
26416	11,3.82
26417	8,3.63
26418	11,3.77
2642	4826,2.42
26422	418,3.51
26424	7,3.36
26425	329,3.80
26429	7,2.86
2643	3352,2.00
26430	18,3.06
26431	48,3.68
26432	15,2.93
26433	6,4.25
26435	11,2.86
26436	3,2.33
26438	6,3.33
2644	2074,3.74
26444	282,3.62
26446	2,3.50
26448	48,3.25
26450	2,3.25
26452	8,3.00
26453	53,3.92
26459	3,3.33
2646	207,2.89
26462	330,3.41
26463	66,3.41
26464	162,3.02
26465	64,2.36
26467	120,3.28
26468	18,2.50
2647	271,3.13
26470	13,2.38
26471	472,3.89
26472	170,3.78
26475	8,3.19
26476	216,3.51
26479	135,3.34
2648	3361,3.86
26480	4,3.25
26481	17,3.26
26483	26,3.25
26484	5,3.20
26485	363,3.60
26486	8,3.56
26487	86,3.17
26488	123,3.09
26489	5,2.60
2649	362,3.24
26490	22,2.55
26491	144,3.47
26492	421,3.25
26493	46,3.36
26494	42,3.42
26495	109,3.10
26496	5,3.20
26497	67,3.64
26498	12,3.71
265	11975,3.93
2650	167,2.75
26501	39,3.60
26502	166,3.58
26504	152,3.20
26505	20,3.70
26507	4,3.00
26509	89,3.33
2651	410,3.07
26510	7,3.29
26512	34,3.50
26513	239,2.93
26514	20,2.80
26515	1,3.00
26519	4,4.38
2652	241,3.13
26520	12,3.67
26521	71,3.49
26523	42,2.89
26524	250,3.90
26526	3,2.67
26527	135,3.68
26528	477,3.96
26529	21,3.29
2653	224,2.78
26530	3,1.83
26532	4,2.50
26536	2,3.50
26538	17,2.85
26539	53,3.37
2654	881,3.60
26540	37,3.12
26542	10,3.00
26544	25,2.98
26546	7,3.57
26547	321,3.73
2655	287,1.71
26550	63,3.74
26551	3,2.33
26553	18,2.94
26554	372,3.62
26555	726,3.22
26558	84,3.05
26559	14,3.11
2656	362,2.77
26560	85,3.45
26561	97,3.14
26562	120,3.31
26564	182,3.62
26565	36,3.53
26566	31,3.00
26567	72,2.49
26569	9,2.44
2657	13482,3.33
26571	8,3.31
26574	14,3.36
26577	47,3.44
26578	200,3.97
2658	43,2.87
26581	20,3.48
26582	18,3.25
26585	283,3.72
26587	402,4.17
26589	6,2.92
2659	260,3.23
26590	8,2.69
26593	18,2.92
26596	31,3.98
26597	2,3.25
26599	167,3.66
266	16171,3.50
2660	1018,3.70
26600	2,2.50
26602	29,3.43
26603	240,3.09
26606	266,3.68
26608	8,3.19
2661	525,3.22
26610	2,3.50
26611	12,3.29
26612	59,3.65
26613	8,3.06
26614	3252,4.03
26615	4,2.88
26616	74,3.53
26617	18,3.28
2662	4827,3.61
26622	31,3.45
26628	4,3.25
26629	262,2.82
2663	227,3.03
26630	71,2.87
26631	117,3.58
26634	5,3.10
26638	12,2.42
2664	4642,3.77
26643	17,3.47
26644	25,3.92
26645	5,3.40
26647	8,3.38
26649	380,3.90
2665	364,3.16
26655	5,3.90
2666	108,2.86
26662	2474,3.95
26663	139,3.67
26664	6,2.25
2667	223,2.63
26670	1,4.00
26672	8,3.56
26674	40,4.11
26675	13,3.35
26676	46,2.71
26677	11,2.91
2668	1453,2.56
26680	821,3.34
26681	106,3.52
26682	18,2.53
26684	30,3.03
26685	1,3.50
26686	234,2.27
26688	211,2.63
26689	21,2.74
2669	489,3.54
26690	8,2.75
26691	52,3.55
26693	432,3.22
26694	211,3.85
26695	93,3.31
26696	141,2.86
26698	48,2.93
26699	58,3.88
267	3792,2.88
2670	1306,3.90
26700	147,2.81
26701	94,3.60
26702	52,3.51
26703	18,3.44
26704	269,3.51
26707	7,3.57
26708	1,4.00
2671	12588,3.45
26710	38,2.58
26712	335,4.00
26713	256,3.76
26714	12,2.83
26717	49,3.06
26718	1,5.00
26719	13,2.77
2672	3925,3.28
26720	14,3.46
26723	2,3.50
26724	3,1.83
26726	119,2.78
26728	36,3.19
26729	918,3.99
2673	108,3.27
26730	7,3.00
26731	67,3.40
26732	39,3.47
26734	57,2.82
26736	86,3.60
26737	17,3.06
26738	2,2.25
2674	181,2.79
26741	52,2.28
26743	75,3.58
26744	65,3.29
26745	175,3.11
26746	100,2.73
26749	47,3.45
2675	92,3.29
26750	257,3.39
26751	10,3.30
26752	7,2.00
26754	2,3.50
26755	24,2.23
26756	13,4.15
26757	14,3.89
26758	127,3.71
26759	1,3.00
2676	1972,3.13
26760	95,3.65
26761	12,3.88
26762	28,3.27
26763	1,3.00
26764	26,2.35
26765	9,3.06
26766	4,3.25
26767	4,3.63
26769	2,1.75
2677	2653,3.95
26770	107,3.40
26774	43,2.94
26775	32,2.75
26776	1804,3.92
26777	11,3.59
26778	77,2.27
2678	192,2.99
26782	126,3.11
26784	10,2.80
26788	130,3.65
2679	52,2.70
26791	71,3.10
26792	83,2.25
26793	5,4.30
26796	86,3.70
26797	47,3.83
268	728,3.31
2680	26,2.81
26801	3,3.17
26802	8,3.75
26803	45,3.06
26804	9,3.44
26806	21,1.71
26809	12,3.38
2681	452,3.36
26810	187,3.69
26811	38,3.50
26812	90,3.53
26813	10,3.55
26814	4,2.38
26815	1,2.50
26818	2,3.50
26819	280,2.85
2682	770,3.80
26822	12,3.50
26825	3,2.33
26826	5,3.90
26827	7,2.93
26828	106,1.75
2683	24651,3.21
26831	18,3.22
26834	47,2.61
26835	6,3.58
26838	208,3.64
2684	29,2.72
26840	432,3.85
26841	71,2.61
26842	89,3.65
26843	13,2.46
26849	67,3.55
2685	55,3.23
26850	66,3.51
26851	10,3.20
26853	1,1.50
26854	8,2.63
26856	8,3.00
26858	4,3.25
2686	5834,3.91
26860	1,2.00
26861	31,3.32
26863	1,2.00
26865	603,3.87
26868	5,3.60
26869	14,3.43
2687	5158,3.46
26870	381,2.51
26871	64,2.77
26873	16,3.53
26874	3,1.00
26875	76,3.69
2688	5742,3.07
26880	1,2.50
26886	14,2.82
26887	252,2.93
26889	3,3.17
2689	228,3.21
26898	15,2.83
269	600,3.48
2690	2920,3.75
26900	17,3.03
26901	47,3.16
26903	458,3.97
26908	20,3.08
2691	602,3.60
26911	1,4.50
26913	64,3.13
26914	55,3.40
26915	83,2.79
2692	17029,4.03
26925	124,3.45
26928	17,3.65
2693	1825,3.65
26933	6,2.67
26934	70,3.53
26937	23,2.26
26938	16,3.13
26939	290,3.83
2694	8949,3.12
26940	50,3.09
26941	12,3.63
26944	3,3.17
26945	2,2.50
26946	4,2.88
26947	217,3.74
26948	13,3.46
26949	41,3.04
2695	104,3.00
26950	19,2.87
26954	14,3.82
26958	19,3.84
2696	1181,3.81
26962	3,4.00
26964	3,1.00
26965	197,3.47
26966	30,3.15
26968	2,3.50
26969	3,2.00
2697	388,3.62
26970	11,3.05
26973	52,3.09
26974	318,3.50
26975	9,2.39
26976	18,2.92
26978	4,3.63
2698	23,2.35
26980	2,3.00
26981	7,3.36
26982	32,3.52
26985	59,3.26
26989	42,3.23
2699	13866,2.79
26990	12,3.08
26991	2,2.75
26992	5,2.50
26994	10,3.40
26996	37,3.18
26998	20,3.53
26999	142,3.16
27	1642,3.41
270	1315,3.17
2700	17371,3.63
27001	5,2.60
27002	330,4.01
27003	95,2.68
27004	14,2.36
27005	188,3.70
27006	87,3.47
27008	18,2.19
27009	37,3.45
2701	11038,2.29
27015	1,4.00
27016	9,2.56
27018	13,3.50
2702	3153,3.08
27020	416,3.30
27022	134,3.44
27027	14,3.50
2703	32,3.03
27031	11,3.45
27032	146,3.36
27033	184,3.93
27036	166,3.41
2704	456,3.44
27040	30,3.20
27044	43,2.51
27046	34,2.96
27049	18,3.39
2705	115,3.27
27050	16,3.78
2706	23301,3.33
27064	29,3.50
27067	47,3.36
2707	6821,3.45
27070	5,3.40
27073	135,3.66
27074	8,3.63
27075	224,2.91
27077	1,3.00
27078	5,2.90
2708	528,3.70
27081	6,3.58
27087	9,3.06
2709	1834,3.11
27092	7,3.43
27093	6,3.58
27094	15,3.40
27095	28,3.63
27096	11,3.41
271	1257,3.33
2710	19111,2.88
27103	5,3.00
27105	5,3.30
27108	19,3.45
27109	128,3.64
2711	303,3.52
27112	40,3.34
27114	37,3.50
2712	14615,3.21
27124	19,3.42
2713	3742,2.52
27131	2,3.25
27132	5,2.20
27134	27,3.46
27135	4,3.75
27136	7,1.64
2714	583,3.18
27140	5,2.10
27147	29,2.95
2715	131,2.32
27152	95,3.13
27155	108,3.24
27156	394,3.88
27158	18,3.39
2716	29381,3.75
27162	30,3.43
27163	12,4.08
27164	3,2.83
27166	24,2.90
2717	8079,2.98
27170	42,2.35
27171	4,3.25
27172	9,2.44
27176	30,3.87
27178	133,3.80
2718	3038,3.17
27180	90,3.01
27186	154,3.61
27189	4,3.38
2719	4677,2.45
27192	26,2.77
27193	407,3.24
27197	7,1.86
27198	5,2.70
272	7871,3.75
2720	3847,2.13
27204	8,1.94
27205	4,3.63
2721	640,3.61
27212	8,3.19
27213	12,2.71
27215	15,2.97
27216	102,3.43
27217	27,3.35
2722	7248,2.68
27220	11,2.64
27221	8,3.56
27223	14,3.50
2723	8239,3.05
27232	7,2.93
27234	2,3.25
27235	1,4.00
27236	8,2.81
27238	28,3.02
27239	9,3.11
2724	8159,2.86
27246	54,3.53
2725	681,3.57
27251	331,3.84
27253	106,2.97
27255	70,3.59
2726	2100,4.10
27261	17,3.21
27263	4,3.25
27266	1196,3.67
27268	15,2.90
2727	347,3.37
27271	125,3.52
27273	2,2.75
27274	8,2.94
27276	10,3.90
27277	6,2.33
2728	5072,3.86
2729	3033,3.84
27291	1,4.00
27292	13,2.96
27293	2,1.25
27297	5,3.50
27298	10,2.35
273	7424,3.14
2730	2463,3.79
27302	15,3.90
27304	7,3.64
27305	10,3.15
27306	14,2.64
27307	2,1.75
27309	77,2.28
2731	2851,4.14
27310	1,3.00
27311	345,3.56
27313	8,3.31
27315	8,3.13
27316	63,3.28
27317	1244,3.62
2732	1720,3.99
27320	8,3.44
27321	3,4.00
27322	9,3.50
27326	39,3.10
27327	40,1.80
27328	1,4.50
27329	130,3.75
2733	299,2.40
27332	7,3.43
27334	18,3.69
27338	222,3.22
2734	2720,3.31
27340	68,3.18
27343	2,2.50
27344	14,3.54
27345	6,2.25
27347	26,2.85
27348	4,3.00
2735	3871,2.87
27350	10,3.35
27351	88,3.15
27356	9,3.22
27357	33,3.33
27359	2,2.50
2736	1457,3.45
27360	1,1.50
27362	59,3.52
27365	43,3.44
27366	102,3.84
27368	259,3.45
27369	152,3.67
2737	106,2.48
27370	67,3.61
27372	9,3.56
27373	188,3.60
27376	209,3.78
27378	2,1.75
2738	518,3.39
27382	1,3.00
2739	5566,3.74
27391	211,3.57
27392	61,3.06
27395	1,1.50
27397	445,3.80
274	1181,2.87
2740	75,2.37
27402	153,3.10
27408	259,3.31
2741	317,2.88
27410	434,3.73
27411	7,2.50
27416	467,3.57
2742	45,2.64
27420	6,3.00
27423	13,4.27
27426	42,2.83
2743	93,3.33
27431	11,3.50
27432	91,3.67
27434	235,2.51
27436	12,2.88
2744	244,3.53
27441	218,3.32
27444	4,2.88
27445	19,2.45
27447	17,3.26
27449	1,4.00
2745	2340,3.81
27450	94,2.93
27451	8,3.25
27454	5,2.80
27455	3,2.17
27456	101,3.61
27457	2,2.00
27458	13,2.85
27459	2,2.50
2746	8347,3.29
27461	37,2.88
27467	2,1.50
27468	6,2.83
27469	15,3.43
2747	2922,3.23
27472	4,4.00
27473	126,2.05
27474	6,2.50
27475	1,4.00
27477	1,1.00
27478	446,2.97
27479	1,1.00
2748	949,2.22
27480	21,3.02
27482	549,2.98
27484	3,3.17
27485	16,3.38
27488	8,2.75
2749	561,3.16
27491	165,3.33
27496	5,3.00
27497	22,3.32
275	1564,2.72
2750	2225,3.70
27506	14,3.57
27509	59,3.14
2751	331,3.00
27511	1,2.50
27513	47,3.56
27515	52,3.61
27518	17,3.79
2752	978,2.90
27523	289,3.80
27524	31,2.45
27525	3,3.00
27526	2,3.00
27528	48,3.30
2753	320,3.19
27530	10,3.20
27537	69,3.19
27539	19,3.24
2754	69,1.97
27544	34,3.25
27548	25,2.22
27549	14,2.93
2755	176,2.55
27550	42,3.43
27555	128,3.48
2756	210,2.93
27563	244,3.49
27564	60,2.84
2757	767,3.68
27571	35,3.57
27573	11,3.55
27576	6,3.58
2758	208,2.97
27584	166,3.24
27587	27,2.76
2759	2858,3.28
27592	1054,3.82
27595	12,2.54
27598	6,2.83
276	5459,2.99
2760	45,3.30
27602	9,1.78
27603	11,3.41
27604	297,3.37
27606	1,2.00
27608	236,3.11
2761	8407,3.85
27611	2884,4.03
27616	17,2.06
27618	255,2.29
27619	87,3.22
2762	39028,4.05
27620	41,3.49
27624	5,3.50
27626	1,3.50
27627	47,3.56
2763	11879,3.50
27631	13,2.92
27636	88,3.45
27639	7,3.36
2764	2727,3.54
27640	11,3.23
27641	65,3.31
27642	12,2.00
27643	90,2.76
27644	41,3.17
27646	36,3.60
27647	83,3.71
27648	152,3.22
2765	246,3.22
27656	6,3.00
27657	4,1.38
27658	14,2.86
2766	270,3.25
27660	2812,3.68
27664	156,2.86
27667	25,3.68
27668	3,2.83
2767	260,2.98
27671	70,3.71
27674	614,3.56
27675	4,2.63
27679	12,3.29
2768	74,2.94
27683	9,2.78
27684	11,3.41
27685	242,2.09
27689	174,3.11
2769	681,3.13
27692	13,3.42
27695	54,3.49
27699	26,3.44
277	9140,3.42
2770	9667,3.08
27700	547,3.75
27702	20,3.13
27703	2,3.00
27704	121,2.43
27705	54,2.82
27706	3438,3.37
27708	32,2.81
2771	1589,2.98
27711	5,2.80
27713	30,3.35
27716	143,3.71
27717	55,3.18
27718	5,3.40
27719	33,1.56
2772	1996,3.13
27721	1992,3.84
27722	305,3.81
27724	61,3.30
27727	674,3.97
27728	1176,3.72
27729	19,3.63
2773	92,3.01
27731	879,3.73
27734	31,3.16
27735	52,2.73
27736	31,3.34
27738	61,3.63
2774	682,3.33
27740	18,3.25
27741	707,3.97
27742	4,2.75
27743	24,3.23
27744	79,3.49
27746	140,3.30
2775	158,3.15
27751	130,3.11
27752	3,2.00
27754	7,3.50
27756	7,2.07
27758	36,3.42
27759	4,1.50
2776	122,3.51
27760	10,3.35
27762	14,2.93
27764	7,3.50
27765	29,2.52
27768	126,3.65
27769	11,3.77
2777	77,2.24
27771	7,2.71
27772	725,3.37
27773	6207,4.09
27776	52,3.34
27777	2,1.25
27778	121,3.05
27779	4,2.75
2778	180,2.49
27780	3,2.83
27781	17,3.06
27783	35,3.31
27784	101,3.01
27786	9,2.17
27787	6,3.17
27788	1251,3.53
2779	2307,3.55
27790	962,3.64
27792	171,3.29
27793	296,1.92
27797	84,3.76
27798	13,3.38
27799	8,2.44
278	1157,3.02
2780	436,3.22
27800	280,3.76
27801	1346,3.63
27802	104,3.67
27803	1449,3.95
27805	21,3.36
27808	2161,3.32
2781	349,3.12
27811	36,3.25
27812	93,3.59
27815	1078,3.96
27816	298,3.60
27818	1,3.00
2782	661,3.38
27820	272,3.76
27821	1756,3.36
27822	825,2.82
27823	5,2.50
27824	6,3.58
27826	94,3.44
27827	12,3.13
27828	126,3.57
27829	3,4.00
2783	113,3.06
27830	63,3.24
27831	2883,3.78
27833	109,2.91
27834	466,3.91
27835	12,3.46
27837	684,2.96
27838	690,3.58
27839	1055,2.60
2784	461,3.36
27840	17,2.38
27841	32,3.50
27843	91,3.77
27846	1552,3.93
27847	29,3.31
27849	3,3.00
2785	114,3.08
27850	388,3.60
27851	111,3.48
27856	10,3.50
27857	184,3.87
27858	1,2.50
2786	380,2.52
27862	21,3.62
27864	68,2.82
27865	176,3.23
27866	152,3.83
27867	38,3.70
27869	400,3.77
2787	1072,2.96
27871	214,3.89
27873	751,3.48
27874	31,2.90
27875	53,3.42
27876	125,3.38
27878	706,3.92
27879	375,3.88
2788	5816,3.99
27881	9,3.17
27882	332,3.83
27883	2,3.50
27884	91,3.62
27887	36,2.47
27888	77,2.60
27889	6,2.42
2789	1285,2.88
27891	16,3.50
27899	579,2.89
279	936,3.70
2790	534,2.64
27903	18,3.08
27904	3044,3.64
27905	243,3.05
27909	7,3.21
2791	18866,3.80
27911	16,3.69
27912	618,3.73
27914	1,5.00
27919	7,3.00
2792	4284,3.05
27922	86,3.46
2793	2181,2.65
2794	3183,2.95
2795	5899,3.79
2796	1340,2.90
2797	19506,3.62
2798	1703,2.06
2799	1125,1.76
28	3154,4.06
280	5104,3.73
2800	287,3.09
2801	853,3.39
2802	2049,3.01
2803	4705,3.31
2804	12934,4.03
2805	4582,2.84
2806	1729,2.45
2807	1238,1.79
2808	4065,2.55
2809	268,2.53
281	3936,3.67
2810	1154,3.80
2811	34,2.85
2812	312,3.01
2813	128,3.25
2814	84,2.60
2815	1747,2.58
2816	976,1.84
2817	726,1.68
2818	459,1.59
2819	3440,3.97
282	11249,3.42
2820	334,3.63
2821	28,2.93
2822	1898,3.00
2823	41,2.82
2824	133,3.59
2825	58,2.93
2826	7478,3.11
2827	2933,2.46
2828	948,2.00
2829	1564,2.79
283	232,3.08
2830	135,3.46
2831	83,2.67
2832	31,2.98
2833	166,3.25
2834	192,3.31
2835	461,2.32
2836	1235,3.26
2837	192,3.31
2838	27,2.87
2839	179,3.73
284	36,2.89
2840	4919,3.01
2841	4368,3.52
2842	398,3.20
2843	1335,4.03
2844	544,3.08
2845	43,2.43
2846	1518,3.24
2847	362,3.84
2848	394,3.76
2849	199,2.90
285	86,2.33
2850	54,2.77
2851	627,2.50
2852	1073,3.79
2853	168,2.88
2854	68,2.35
2855	98,2.33
2856	480,2.78
2857	4398,3.59
2858	44987,4.16
2859	2192,4.13
286	109,2.04
2860	1745,3.05
2861	2312,3.11
2862	1023,2.57
2863	4261,3.84
2864	171,3.09
2865	134,2.94
2866	1407,3.61
2867	2023,3.33
2868	417,2.37
2869	51,3.13
287	329,3.24
2870	1298,3.58
2871	8478,3.82
2872	6376,3.60
2873	212,2.98
2874	448,3.36
2875	2054,3.09
2876	434,2.76
2877	1682,3.07
2878	192,2.15
2879	1016,3.32
288	23610,3.23
2880	465,3.22
2881	7448,3.17
2882	952,2.78
2883	1778,3.44
2884	296,2.50
2885	531,3.26
2886	377,2.29
2887	109,1.66
2888	1086,2.75
2889	1877,3.31
289	3192,3.35
2890	12045,3.61
2891	1341,3.39
2892	146,2.47
2893	482,2.99
2894	496,2.77
2895	18,2.78
2896	102,3.00
2897	183,3.49
2898	674,2.79
2899	677,3.34
29	8520,3.95
290	4042,4.00
2900	908,2.68
2901	1807,3.17
2902	1093,2.52
2903	729,2.06
2904	147,3.59
2905	1209,4.12
2906	1644,2.41
2907	1547,2.52
2908	7893,3.81
2909	21,1.86
291	656,2.28
2910	53,2.89
2911	91,3.05
2912	3349,3.63
2913	209,3.23
2914	129,2.35
2915	7902,3.52
2916	20791,3.57
2917	3816,3.94
2918	23317,3.94
2919	2830,3.92
292	26246,3.41
2920	1048,4.12
2921	2555,3.83
2922	1621,3.64
2923	134,3.38
2924	1992,3.82
2925	805,4.05
2926	3320,3.34
2927	913,3.99
2928	524,3.31
2929	1410,3.51
293	25804,4.05
2930	93,3.67
2931	345,4.01
2932	1358,3.97
2933	124,3.64
2934	38,3.28
2935	1398,4.13
2936	1422,4.05
2937	879,4.09
2938	271,3.89
