userId	stats
125145	265,3.17
125146	42,3.74
125147	236,4.19
125148	182,3.39
125149	253,3.92
12515	103,2.66
125150	236,3.97
125151	22,1.00
125152	26,3.42
125153	87,3.22
125154	38,3.68
125155	90,3.77
125156	91,3.78
125157	25,3.56
125158	63,3.49
125159	37,3.35
12516	148,3.39
125160	33,3.88
125161	21,3.24
125162	83,4.25
125163	33,3.77
125164	28,3.59
125165	779,3.19
125166	261,3.67
125167	100,3.01
125168	51,4.35
125169	249,3.20
12517	48,3.90
125170	133,4.08
125171	877,2.47
125172	66,3.61
125173	136,3.47
125174	51,4.67
125175	24,3.77
125176	196,2.87
125177	55,3.96
125178	1625,3.64
125179	52,2.99
12518	86,3.56
125180	22,3.95
125181	142,3.80
125182	432,3.41
125183	70,3.67
125184	123,3.83
125185	82,3.49
125186	278,3.83
125187	59,3.92
125188	315,3.10
125189	20,4.03
12519	28,3.91
125190	55,3.75
125191	377,3.22
125192	31,3.58
125193	116,3.86
125194	20,3.70
125195	37,4.00
125196	146,4.00
125197	29,3.79
125198	57,2.79
125199	119,4.13
1252	306,3.93
12520	28,3.14
125200	230,3.93
125201	36,3.61
125202	69,3.65
125203	54,3.75
125204	26,3.85
125205	228,2.63
125206	93,4.05
125207	21,2.69
125208	20,3.55
125209	78,4.10
12521	39,3.90
125210	30,2.73
125211	77,2.99
125212	35,3.83
125213	60,4.32
125214	60,3.12
125215	298,3.91
125216	67,3.97
125217	381,3.59
125218	30,3.47
125219	26,4.46
12522	34,3.91
125220	47,4.44
125221	40,4.21
125222	35,3.71
125223	28,3.75
125224	119,3.57
125225	22,3.30
125226	415,3.82
125227	28,3.71
125228	32,3.72
125229	32,3.25
12523	82,4.48
125230	302,3.99
125231	162,3.69
125232	91,4.01
125233	392,3.80
125234	20,3.75
125235	121,3.57
125236	80,3.81
125237	105,3.54
125238	23,2.78
125239	265,3.58
12524	144,3.32
125240	104,3.69
125241	230,3.87
125242	34,3.34
125243	384,3.48
125244	33,3.42
125245	454,3.71
125246	55,3.56
125247	407,4.01
125248	20,3.50
125249	66,3.74
12525	24,3.83
125250	572,3.28
125251	28,4.25
125252	40,3.73
125253	20,4.10
125254	47,4.26
125255	50,2.61
125256	97,3.63
125257	84,3.44
125258	121,3.55
125259	40,3.80
12526	40,3.58
125260	49,3.87
125261	30,3.73
125262	308,3.83
125263	129,4.21
125264	179,3.84
125265	189,3.72
125266	20,2.55
125267	23,3.02
125268	1021,2.88
125269	524,3.85
12527	245,3.93
125270	1374,2.79
125271	32,4.00
125272	40,3.98
125273	55,3.70
125274	161,4.17
125275	50,3.84
125276	84,4.30
125277	21,3.62
125278	37,3.65
125279	82,3.11
12528	195,3.80
125280	35,3.70
125281	63,3.67
125282	200,3.61
125283	49,2.53
125284	29,3.84
125285	355,4.10
125286	22,4.16
125287	73,3.73
125288	122,3.95
125289	194,3.84
12529	55,3.48
125290	28,3.64
125291	222,4.03
125292	23,3.48
125293	171,3.71
125294	31,3.45
125295	158,4.20
125296	182,3.46
125297	49,3.87
125298	37,4.12
125299	22,3.68
1253	26,4.12
12530	80,3.66
125300	32,3.59
125301	43,3.83
125302	77,3.87
125303	60,4.49
125304	28,3.93
125305	21,4.00
125306	22,3.02
125307	31,3.52
125308	326,3.42
125309	101,3.90
12531	594,3.14
125310	105,3.65
125311	862,3.62
125312	133,4.35
125313	52,4.04
125314	44,4.32
125315	28,4.23
125316	35,4.40
125317	22,3.95
125318	47,3.49
125319	89,3.91
12532	57,3.37
125320	74,3.58
125321	24,3.04
125322	256,3.43
125323	246,3.55
125324	22,2.80
125325	38,3.78
125326	97,2.96
125327	86,2.97
125328	239,4.44
125329	52,4.07
12533	138,3.51
125330	114,4.29
125331	22,3.05
125332	32,3.66
125333	173,3.94
125334	109,3.26
125335	402,3.67
125336	20,3.43
125337	69,4.51
125338	34,4.21
125339	480,3.52
12534	85,3.53
125340	35,4.06
125341	74,3.59
125342	333,3.59
125343	36,3.78
125344	484,3.69
125345	21,2.98
125346	64,3.84
125347	30,3.37
125348	21,4.14
125349	68,3.63
12535	709,4.17
125350	65,3.87
125351	447,3.37
125352	24,3.83
125353	419,3.59
125354	22,3.95
125355	30,3.77
125356	158,4.07
125357	26,3.42
125358	23,3.13
125359	41,4.33
12536	58,3.96
125360	318,3.69
125361	108,3.82
125362	115,3.39
125363	50,3.68
125364	162,3.84
125365	21,4.05
125366	43,4.33
125367	71,3.44
125368	54,3.65
125369	30,3.23
12537	388,3.56
125370	172,3.57
125371	41,3.50
125372	40,3.35
125373	61,3.11
125374	20,3.93
125375	95,3.47
125376	24,2.88
125377	60,3.63
125378	20,3.33
125379	58,3.66
12538	24,3.71
125380	566,4.15
125381	94,3.93
125382	296,3.60
125383	51,3.57
125384	33,3.44
125385	191,3.31
125386	241,3.60
125387	127,3.69
125388	33,3.91
125389	60,3.74
12539	374,3.56
125390	224,3.79
125391	616,3.44
125392	25,3.44
125393	131,3.10
125394	42,3.17
125395	65,4.22
125396	70,3.63
125397	77,3.82
125398	79,3.33
125399	126,4.10
1254	303,3.55
12540	84,3.62
125400	21,3.71
125401	315,3.82
125402	59,3.71
125403	46,3.70
125404	38,4.13
125405	41,4.54
125406	20,1.40
125407	32,4.00
125408	147,2.93
125409	24,3.50
12541	43,4.02
125410	39,4.44
125411	96,3.70
125412	145,3.29
125413	97,3.67
125414	20,3.15
125415	130,3.78
125416	20,3.85
125417	759,2.95
125418	63,4.05
125419	25,3.24
12542	22,3.77
125420	80,3.81
125421	25,4.08
125422	22,2.95
125423	28,3.50
125424	275,3.33
125425	290,3.71
125426	21,3.52
125427	46,4.57
125428	104,3.63
125429	40,3.99
12543	100,3.76
125430	56,3.16
125431	30,2.88
125432	89,3.81
125433	62,3.40
125434	33,4.02
125435	67,3.31
125436	386,3.03
125437	84,3.85
125438	36,3.94
125439	629,3.40
12544	457,3.12
125440	23,3.13
125441	32,3.75
125442	117,3.85
125443	63,3.54
125444	418,2.55
125445	33,3.18
125446	70,3.39
125447	398,2.61
125448	31,3.89
125449	71,3.45
12545	28,4.25
125450	20,4.08
125451	26,3.77
125452	112,3.71
125453	89,3.73
125454	219,3.39
125455	70,3.44
125456	1136,3.00
125457	111,3.75
125458	42,3.71
125459	39,4.12
12546	86,3.03
125460	74,3.61
125461	496,3.48
125462	22,3.41
125463	57,3.81
125464	174,2.95
125465	100,3.81
125466	34,3.18
125467	49,3.80
125468	46,3.73
125469	325,3.90
12547	93,3.34
125470	21,2.79
125471	23,3.72
125472	58,3.41
125473	20,4.18
125474	92,3.28
125475	39,3.55
125476	273,3.32
125477	30,4.03
125478	51,3.54
125479	65,3.87
12548	84,3.42
125480	24,3.75
125481	32,3.34
125482	170,3.64
125483	31,3.58
125484	68,4.35
125485	115,3.65
125486	218,3.49
125487	146,3.26
125488	36,3.88
125489	52,3.83
12549	31,3.98
125490	120,3.53
125491	33,2.97
125492	33,3.33
125493	643,4.00
125494	26,3.81
125495	107,4.16
125496	124,3.71
125497	57,3.40
125498	25,3.52
125499	137,3.92
1255	20,4.03
12550	180,3.68
125500	24,4.04
125501	71,3.14
125502	272,3.45
125503	473,3.82
125504	90,4.25
125505	83,3.58
125506	63,3.27
125507	470,3.62
125508	21,3.71
125509	69,4.06
12551	22,3.45
125510	27,3.61
125511	50,3.15
125512	283,3.35
125513	518,3.35
125514	504,4.06
125515	24,2.71
125516	45,3.76
125517	26,3.48
125518	66,3.58
125519	45,3.97
12552	248,4.14
125520	159,3.83
125521	26,3.25
125522	67,3.85
125523	44,3.50
125524	37,4.30
125525	84,3.81
125526	42,3.69
125527	23,2.96
125528	120,3.09
125529	41,3.93
12553	125,3.44
125530	267,3.96
125531	43,3.12
125532	28,3.75
125533	28,3.29
125534	28,3.79
125535	39,3.87
125536	223,3.68
125537	31,4.45
125538	59,3.73
125539	210,3.81
12554	204,3.49
125540	69,3.82
125541	601,3.78
125542	20,4.00
125543	55,4.27
125544	246,3.61
125545	451,2.93
125546	653,3.66
125547	52,3.22
125548	24,3.54
125549	202,3.15
12555	603,3.30
125550	21,3.07
125551	100,3.62
125552	122,3.70
125553	54,3.28
125554	361,3.96
125555	25,4.00
125556	34,4.03
125557	350,3.51
125558	53,3.66
125559	40,3.55
12556	32,3.81
125560	253,3.61
125561	233,3.19
125562	56,3.78
125563	84,4.19
125564	51,3.53
125565	20,3.25
125566	126,4.23
125567	23,4.30
125568	45,3.98
125569	87,3.17
12557	33,3.09
125570	21,4.21
125571	299,2.90
125572	41,3.93
125573	90,3.69
125574	47,4.02
125575	20,3.28
125576	121,3.46
125577	26,4.27
125578	66,2.95
125579	28,4.14
12558	34,3.07
125580	89,3.69
125581	437,3.26
125582	41,3.51
125583	37,4.24
125584	21,3.81
125585	1352,3.65
125586	23,3.39
125587	400,3.70
125588	20,2.73
125589	31,3.97
12559	270,4.10
125590	190,3.19
125591	57,3.80
125592	30,4.07
125593	27,3.52
125594	87,3.95
125595	82,3.93
125596	409,3.69
125597	95,3.77
125598	30,3.57
125599	28,3.68
1256	128,3.68
12560	85,3.89
125600	174,3.64
125601	20,3.63
125602	56,4.04
125603	102,3.65
125604	276,3.96
125605	70,3.79
125606	60,4.10
125607	236,3.57
125608	107,4.06
125609	22,3.82
12561	39,3.65
125610	1009,3.66
125611	257,4.02
125612	42,4.24
125613	285,3.56
125614	125,3.27
125615	31,3.76
125616	125,3.91
125617	33,4.21
125618	537,3.34
125619	57,4.00
12562	52,3.81
125620	35,3.99
125621	824,3.37
125622	973,3.10
125623	27,3.48
125624	89,4.08
125625	34,2.68
125626	79,3.47
125627	88,4.02
125628	22,3.86
125629	181,3.32
12563	29,3.88
125630	142,3.75
125631	47,3.60
125632	120,3.73
125633	403,4.18
125634	29,3.86
125635	43,3.91
125636	413,3.91
125637	109,2.87
125638	45,4.31
125639	41,4.22
12564	113,3.69
125640	24,3.46
125641	447,3.70
125642	285,2.80
125643	72,3.44
125644	681,3.25
125645	27,3.83
125646	290,3.99
125647	21,3.12
125648	299,3.90
125649	846,3.18
12565	43,3.49
125650	371,3.69
125651	72,3.49
125652	107,3.40
125653	28,3.89
125654	293,3.85
125655	326,3.33
125656	26,3.88
125657	167,3.36
125658	54,3.87
125659	1100,3.78
12566	748,3.22
125660	119,3.52
125661	130,3.68
125662	143,3.13
125663	20,4.20
125664	82,3.63
125665	42,3.12
125666	46,3.61
125667	29,3.83
125668	258,3.43
125669	44,3.20
12567	29,4.33
125670	37,3.41
125671	160,4.11
125672	101,3.86
125673	46,3.87
125674	66,3.56
125675	22,3.07
125676	45,3.31
125677	30,4.60
125678	30,3.47
125679	296,3.70
12568	29,3.93
125680	63,3.43
125681	587,3.42
125682	130,3.43
125683	160,3.58
125684	24,4.15
125685	447,3.65
125686	47,3.11
125687	180,3.33
125688	25,3.52
125689	38,3.41
12569	248,3.75
125690	402,3.02
125691	35,3.89
125692	101,3.38
125693	93,3.16
125694	83,3.39
125695	79,4.08
125696	802,3.60
125697	62,4.39
125698	88,3.20
125699	214,3.83
1257	39,3.79
12570	110,3.92
125700	66,3.89
125701	673,3.18
125702	28,2.93
125703	449,3.22
125704	144,3.38
125705	108,3.69
125706	37,3.58
125707	29,2.62
125708	103,2.50
125709	23,4.17
12571	101,3.48
125710	40,3.50
125711	511,3.35
125712	34,3.56
125713	208,2.95
125714	23,3.91
125715	217,2.69
125716	368,4.25
125717	37,3.65
125718	75,4.24
125719	53,3.75
12572	61,3.49
125720	84,3.70
125721	327,3.93
125722	89,3.31
125723	55,3.10
125724	85,3.48
125725	94,4.20
125726	503,2.92
125727	39,3.82
125728	91,4.04
125729	24,3.88
12573	69,3.09
125730	101,3.71
125731	194,4.42
125732	623,2.88
125733	25,3.48
125734	184,3.98
125735	192,2.83
125736	81,3.78
125737	44,3.22
125738	48,3.73
125739	49,3.92
12574	112,3.44
125740	21,4.05
125741	29,3.16
125742	87,3.89
125743	46,3.61
125744	44,3.66
125745	24,3.27
125746	21,2.90
125747	35,3.03
125748	36,3.72
125749	84,3.19
12575	29,3.31
125750	33,3.94
125751	20,2.65
125752	120,3.95
125753	109,3.32
125754	55,2.84
125755	42,3.93
125756	112,3.58
125757	65,2.53
125758	38,4.05
125759	649,3.48
12576	87,3.47
125760	55,4.09
125761	172,4.35
125762	23,3.59
125763	31,4.29
125764	202,3.50
125765	50,4.06
125766	47,3.60
125767	20,3.18
125768	22,3.86
125769	50,4.08
12577	83,4.17
125770	66,4.58
125771	26,3.62
125772	400,3.29
125773	139,3.63
125774	88,4.10
125775	23,3.93
125776	59,4.03
125777	1084,3.24
125778	28,4.16
125779	128,3.77
12578	217,4.25
125780	49,2.92
125781	38,4.11
125782	21,4.21
125783	303,3.70
125784	52,3.65
125785	28,4.00
125786	178,3.43
125787	26,3.42
125788	24,3.67
125789	130,3.77
12579	21,4.14
125790	58,3.40
125791	56,3.43
125792	22,3.41
125793	137,3.39
125794	5491,3.76
125795	731,2.93
125796	167,3.62
125797	154,3.12
125798	133,3.02
125799	184,4.08
1258	138,3.76
12580	86,3.70
125800	39,3.01
125801	86,3.56
125802	53,5.00
125803	37,3.85
125804	66,3.94
125805	90,4.30
125806	118,4.05
125807	150,4.12
125808	50,3.52
125809	105,4.04
12581	31,2.81
125810	29,3.90
125811	120,3.18
125812	58,3.78
125813	165,3.33
125814	148,3.01
125815	203,3.44
125816	33,3.83
125817	57,3.56
125818	41,3.34
125819	31,3.65
12582	311,3.68
125820	96,3.72
125821	833,3.43
125822	152,3.57
125823	73,3.51
125824	69,3.87
125825	27,4.26
125826	609,3.30
125827	31,3.71
125828	246,3.56
125829	52,3.28
12583	41,3.71
125830	99,3.53
125831	301,3.49
125832	157,3.76
125833	43,3.84
125834	29,3.55
125835	20,3.35
125836	179,2.91
125837	69,3.96
125838	242,3.38
125839	42,3.88
12584	32,4.27
125840	28,4.07
125841	28,3.54
125842	58,4.03
125843	300,3.77
125844	23,3.74
125845	82,3.71
125846	618,2.88
125847	21,3.55
125848	66,3.83
125849	1496,3.22
12585	143,3.36
125850	555,3.39
125851	57,3.50
125852	174,3.48
125853	39,2.72
125854	66,4.17
125855	602,3.44
125856	21,3.52
125857	24,4.17
125858	23,3.39
125859	103,3.73
12586	89,4.27
125860	200,4.12
125861	39,3.77
125862	138,3.56
125863	26,3.60
125864	39,3.85
125865	63,4.65
125866	188,3.83
125867	44,3.68
125868	35,1.31
125869	36,3.67
12587	30,4.25
125870	96,3.99
125871	27,3.37
125872	256,3.53
125873	266,3.74
125874	23,3.48
125875	69,3.75
125876	27,3.67
125877	35,4.09
125878	34,3.54
125879	125,3.32
12588	70,4.39
125880	35,3.49
125881	51,4.42
125882	30,3.12
125883	51,4.22
125884	135,3.71
125885	26,3.71
125886	27,3.15
125887	22,3.86
125888	83,4.36
125889	90,3.40
12589	84,3.87
125890	29,3.83
125891	22,3.50
125892	613,3.28
125893	22,4.59
125894	160,3.26
125895	40,3.43
125896	782,3.02
125897	23,3.74
125898	36,3.81
125899	181,4.41
1259	83,3.61
12590	539,3.28
125900	55,3.87
125901	81,3.09
125902	236,3.64
125903	379,3.15
125904	51,3.88
125905	26,3.19
125906	65,3.32
125907	201,3.04
125908	21,3.19
125909	164,3.75
12591	62,4.24
125910	54,3.72
125911	400,3.89
125912	386,2.78
125913	79,3.47
125914	33,3.03
125915	70,3.80
125916	21,2.45
125917	34,3.53
125918	50,4.57
125919	20,2.30
12592	308,3.53
125920	103,3.45
125921	608,3.30
125922	77,2.60
125923	22,3.68
125924	1040,3.12
125925	28,3.96
125926	109,4.00
125927	29,4.21
125928	68,3.97
125929	61,3.57
12593	532,3.51
125930	933,2.93
125931	25,3.40
125932	26,3.77
125933	61,3.56
125934	50,3.90
125935	33,3.73
125936	73,3.58
125937	190,3.78
125938	159,3.85
125939	28,3.71
12594	36,4.36
125940	252,3.74
125941	26,3.90
125942	68,4.06
125943	38,3.05
125944	34,3.56
125945	50,3.90
125946	48,3.98
125947	60,4.17
125948	104,3.30
125949	41,3.62
12595	144,2.57
125950	111,3.56
125951	75,4.03
125952	76,3.29
125953	260,3.98
125954	113,3.85
125955	69,3.70
125956	100,3.62
125957	21,3.10
125958	70,3.36
125959	262,3.85
12596	113,4.20
125960	141,3.79
125961	32,3.19
125962	54,3.93
125963	68,3.15
125964	234,2.40
125965	335,3.70
125966	164,3.73
125967	23,2.76
125968	35,4.37
125969	1105,3.61
12597	305,3.40
125970	38,2.50
125971	322,4.37
125972	966,3.39
125973	70,3.77
125974	21,4.14
125975	262,3.44
125976	378,3.83
125977	36,4.26
125978	3662,3.59
125979	60,3.55
12598	486,4.35
125980	97,4.08
125981	47,4.14
125982	27,3.44
125983	111,3.81
125984	114,3.82
125985	110,3.45
125986	63,3.25
125987	34,3.47
125988	179,3.25
125989	278,4.14
12599	207,3.76
125990	25,2.80
125991	23,3.41
125992	44,3.59
125993	101,3.44
125994	41,3.65
125995	20,4.10
125996	172,4.01
125997	185,3.67
125998	110,3.37
125999	32,3.13
126	32,3.34
1260	66,3.62
12600	46,3.17
126000	33,3.38
126001	23,4.54
126002	54,4.01
126003	28,3.75
126004	105,4.23
126005	23,3.33
126006	31,3.97
126007	29,3.31
126008	190,4.01
126009	389,3.61
12601	162,2.47
126010	105,3.69
126011	63,3.66
126012	24,3.65
126013	62,2.80
126014	54,3.26
126015	515,3.17
126016	165,3.74
126017	100,3.46
126018	55,4.04
126019	67,3.78
12602	400,3.70
126020	46,3.68
126021	123,4.15
126022	275,3.09
126023	78,3.41
126024	121,3.34
126025	24,3.96
126026	162,4.02
126027	21,3.05
126028	88,4.01
126029	49,3.52
12603	23,3.04
126030	40,3.10
126031	26,3.85
126032	109,4.03
126033	78,3.74
126034	177,3.58
126035	61,2.70
126036	38,4.26
126037	30,3.70
126038	46,3.93
126039	118,4.03
12604	22,4.09
126040	604,3.28
126041	322,3.89
126042	72,3.80
126043	236,3.56
126044	31,3.81
126045	102,3.71
126046	53,3.94
126047	90,4.12
126048	109,3.62
126049	477,3.15
12605	20,4.35
126050	115,3.63
126051	203,3.67
126052	51,3.22
126053	35,3.83
126054	204,4.00
126055	155,3.71
126056	117,3.38
126057	302,3.72
126058	28,3.18
126059	20,3.75
12606	198,3.89
126060	27,2.89
126061	21,3.88
126062	114,3.38
126063	36,4.39
126064	216,3.01
126065	22,3.50
126066	255,3.13
126067	1333,3.08
126068	35,3.97
126069	24,4.00
12607	38,3.57
126070	25,3.88
126071	23,3.50
126072	1473,3.57
126073	265,3.52
126074	32,3.47
126075	467,3.83
126076	168,3.99
126077	37,4.30
126078	56,3.38
126079	30,3.60
12608	20,2.70
126080	26,3.87
126081	21,3.29
126082	46,4.25
126083	61,3.49
126084	173,3.55
126085	64,4.27
126086	29,4.24
126087	31,3.35
126088	37,3.86
126089	34,3.82
12609	54,3.94
126090	24,3.27
126091	28,3.39
126092	26,3.62
126093	129,3.36
126094	143,3.41
126095	98,3.51
126096	138,2.87
126097	101,3.96
126098	582,3.59
126099	43,4.12
1261	76,4.13
12610	108,3.63
126100	49,3.61
126101	22,3.89
126102	361,3.67
126103	21,3.67
126104	65,3.51
126105	156,3.71
126106	50,3.64
126107	237,3.76
126108	30,3.53
126109	43,4.05
12611	241,4.19
126110	90,3.47
126111	59,3.86
126112	126,3.35
126113	115,2.76
126114	231,3.37
126115	35,3.57
126116	147,3.69
126117	101,3.24
126118	20,3.90
126119	23,3.74
12612	91,3.43
126120	23,3.13
126121	784,3.62
126122	20,3.68
126123	50,3.84
126124	36,3.86
126125	104,2.42
126126	22,3.64
126127	804,3.33
126128	78,3.64
126129	66,3.73
12613	386,3.35
126130	34,4.03
126131	101,3.77
126132	195,3.83
126133	94,3.88
126134	1067,3.46
126135	215,3.78
126136	21,2.88
126137	39,3.49
126138	74,3.61
126139	84,4.00
12614	29,4.14
126140	27,3.74
126141	28,4.46
126142	123,3.86
126143	64,3.70
126144	26,3.04
126145	53,3.42
126146	26,3.77
126147	20,3.25
126148	82,3.18
126149	192,4.22
12615	142,3.39
126150	40,4.11
126151	46,3.46
126152	48,4.13
126153	252,3.75
126154	259,4.24
126155	76,3.53
126156	21,3.43
126157	678,3.23
126158	44,4.15
126159	70,3.94
12616	50,4.06
126160	126,3.87
126161	201,3.51
126162	26,3.69
126163	27,3.74
126164	24,3.63
126165	413,3.46
126166	126,4.20
126167	50,3.24
126168	193,4.32
126169	283,3.30
12617	87,3.84
126170	70,3.62
126171	28,3.82
126172	98,3.30
126173	63,3.40
126174	52,3.81
126175	44,4.14
126176	29,3.90
126177	1032,3.48
126178	31,3.77
126179	79,4.01
12618	1174,2.60
126180	22,3.11
126181	93,3.72
126182	147,3.44
126183	295,3.79
126184	1010,3.67
126185	24,3.50
126186	88,3.72
126187	28,2.68
126188	364,3.56
126189	24,3.58
12619	521,3.80
126190	31,3.58
126191	324,3.29
126192	199,3.32
126193	111,3.68
126194	32,3.75
126195	21,3.62
126196	64,3.67
126197	47,3.36
126198	20,3.75
126199	31,3.90
1262	30,3.88
12620	81,3.33
126200	141,3.39
126201	33,3.21
126202	91,3.50
126203	134,3.64
126204	20,3.83
126205	27,4.19
126206	41,3.90
126207	43,4.53
126208	29,3.66
126209	247,3.16
12621	43,3.95
126210	88,4.09
126211	21,3.52
126212	55,3.84
126213	300,3.55
126214	102,3.97
126215	82,4.10
126216	113,3.33
126217	39,3.62
126218	40,3.45
126219	33,4.09
12622	184,3.26
126220	20,3.43
126221	25,3.48
126222	252,3.64
126223	75,3.91
126224	64,3.63
126225	37,4.00
126226	20,2.38
126227	27,3.59
126228	27,3.70
126229	67,3.70
12623	503,2.52
126230	36,3.97
126231	393,3.36
126232	69,3.30
126233	312,3.43
126234	23,3.87
126235	71,3.85
126236	141,4.23
126237	231,3.88
126238	149,3.16
126239	183,4.35
12624	27,3.85
126240	80,3.53
126241	330,3.36
126242	26,2.40
126243	47,3.29
126244	75,3.23
126245	97,3.99
126246	300,3.52
126247	137,4.19
126248	33,3.52
126249	60,4.47
12625	35,3.80
126250	24,4.21
126251	38,3.72
126252	141,4.23
126253	178,3.25
126254	462,3.57
126255	20,3.10
126256	44,4.35
126257	50,4.29
126258	189,4.41
126259	48,3.52
12626	28,3.57
126260	149,3.19
126261	42,4.29
126262	44,3.86
126263	22,3.09
126264	68,3.12
126265	629,3.58
126266	47,3.55
126267	60,2.85
126268	48,3.85
126269	1513,3.69
12627	68,3.68
126270	123,3.30
126271	40,2.81
126272	85,3.27
126273	175,3.81
126274	117,3.63
126275	122,2.96
126276	21,3.57
126277	51,4.01
126278	195,3.35
126279	320,3.33
12628	198,3.69
126280	37,3.28
126281	49,3.77
126282	195,3.24
126283	90,3.86
126284	57,3.34
126285	21,3.86
126286	78,3.69
126287	55,3.84
126288	96,4.27
126289	34,4.06
12629	323,3.95
126290	296,3.95
126291	120,3.46
126292	23,2.85
126293	554,3.69
126294	312,3.62
126295	238,3.17
126296	105,2.75
126297	38,3.74
126298	155,3.52
126299	60,3.37
1263	40,4.19
12630	145,4.00
126300	371,3.82
126301	63,3.92
126302	34,3.41
126303	142,3.73
126304	650,2.88
126305	54,4.13
126306	33,3.21
126307	291,3.96
126308	32,3.00
126309	94,3.33
12631	105,3.60
126310	41,3.80
126311	27,3.85
126312	25,3.12
126313	120,3.38
126314	169,4.04
126315	250,3.88
126316	20,4.05
126317	22,3.84
126318	122,3.20
126319	56,3.71
12632	230,4.24
126320	28,3.36
126321	33,4.39
126322	285,3.80
126323	58,3.72
126324	25,4.12
126325	55,3.42
126326	96,4.50
126327	149,3.56
126328	211,3.82
126329	22,3.41
12633	126,3.87
126330	56,3.73
126331	32,4.13
126332	177,3.38
126333	124,4.16
126334	60,2.98
126335	28,4.32
126336	71,3.85
126337	61,4.26
126338	122,4.18
126339	21,3.40
12634	83,3.66
126340	47,3.19
126341	23,3.52
126342	31,3.94
126343	261,3.58
126344	618,2.86
126345	22,2.91
126346	42,3.95
126347	298,3.87
126348	129,3.64
126349	234,3.22
12635	24,3.38
126350	126,3.78
126351	106,3.44
126352	101,3.15
126353	97,3.29
126354	110,3.43
126355	42,3.29
126356	20,4.05
126357	39,4.26
126358	20,3.78
126359	20,4.23
12636	56,3.54
126360	25,3.78
126361	59,4.22
126362	143,3.90
126363	47,3.74
126364	22,3.36
126365	55,4.05
126366	20,3.85
126367	50,3.98
126368	20,3.85
126369	42,3.60
12637	74,3.84
126370	474,3.46
126371	60,3.77
126372	52,3.90
126373	30,4.70
126374	363,3.78
126375	33,4.33
126376	473,2.91
126377	55,3.35
126378	52,3.19
126379	149,4.31
12638	20,4.55
126380	75,3.95
126381	20,4.10
126382	153,3.83
126383	23,3.65
126384	47,3.57
126385	21,3.40
126386	20,3.35
126387	138,3.43
126388	166,3.07
126389	21,3.90
12639	37,3.62
126390	20,2.13
126391	78,3.69
126392	160,3.89
126393	22,3.45
126394	64,3.46
126395	1489,2.73
126396	96,4.10
126397	92,3.11
126398	45,3.82
126399	20,3.35
1264	42,3.19
12640	37,3.84
